ID,upm,factor_sem,region,region.1,entidad,entidad.1,tot_integ,tot.cons,Rate.Type
635,135,482,2,Templada,1,Aguascalientes,6,400,1
636,135,482,2,Templada,1,Aguascalientes,3,300,1
638,136,495,2,Templada,1,Aguascalientes,5,210,1
639,136,495,2,Templada,1,Aguascalientes,3,300,1
641,136,495,2,Templada,1,Aguascalientes,5,300,1
644,136,495,2,Templada,1,Aguascalientes,2,150,1
645,136,495,2,Templada,1,Aguascalientes,4,120,1
646,136,495,2,Templada,1,Aguascalientes,2,128,1
647,136,495,2,Templada,1,Aguascalientes,3,230,1
648,136,495,2,Templada,1,Aguascalientes,5,212,1
649,136,495,2,Templada,1,Aguascalientes,4,200,1
652,136,495,2,Templada,1,Aguascalientes,4,200,1
653,136,495,2,Templada,1,Aguascalientes,6,286,1
654,136,495,2,Templada,1,Aguascalientes,1,123,1
655,136,495,2,Templada,1,Aguascalientes,2,199,1
656,136,495,2,Templada,1,Aguascalientes,3,50,1
657,136,495,2,Templada,1,Aguascalientes,7,150,1
658,137,197,2,Templada,1,Aguascalientes,2,85,1
659,137,197,2,Templada,1,Aguascalientes,6,196,1
660,137,197,2,Templada,1,Aguascalientes,4,202,1
661,137,197,2,Templada,1,Aguascalientes,6,224,1
662,137,197,2,Templada,1,Aguascalientes,5,220,1
663,137,197,2,Templada,1,Aguascalientes,4,270,1
665,137,197,2,Templada,1,Aguascalientes,5,200,1
666,137,197,2,Templada,1,Aguascalientes,1,286,1
669,137,197,2,Templada,1,Aguascalientes,11,420,1
671,137,197,2,Templada,1,Aguascalientes,2,226,1
672,137,197,2,Templada,1,Aguascalientes,7,335,1
673,137,197,2,Templada,1,Aguascalientes,3,189,1
674,137,197,2,Templada,1,Aguascalientes,3,166,1
675,137,197,2,Templada,1,Aguascalientes,5,380,1
678,138,207,2,Templada,1,Aguascalientes,3,191,1
679,138,207,2,Templada,1,Aguascalientes,5,280,1
680,138,207,2,Templada,1,Aguascalientes,1,102,1
681,138,207,2,Templada,1,Aguascalientes,4,130,1
682,138,207,2,Templada,1,Aguascalientes,3,106,1
683,138,207,2,Templada,1,Aguascalientes,2,122,1
684,138,207,2,Templada,1,Aguascalientes,4,320,1
685,138,207,2,Templada,1,Aguascalientes,8,532,1
686,138,207,2,Templada,1,Aguascalientes,5,350,1
688,138,207,2,Templada,1,Aguascalientes,3,200,1
690,138,207,2,Templada,1,Aguascalientes,5,300,1
691,138,207,2,Templada,1,Aguascalientes,5,280,1
692,138,207,2,Templada,1,Aguascalientes,4,536,1
693,138,207,2,Templada,1,Aguascalientes,5,120,1
694,138,207,2,Templada,1,Aguascalientes,3,53,1
695,138,207,2,Templada,1,Aguascalientes,3,130,1
697,139,314,2,Templada,1,Aguascalientes,5,69,1
699,140,745,2,Templada,1,Aguascalientes,4,350,1
700,140,745,2,Templada,1,Aguascalientes,2,290,1
701,140,745,2,Templada,1,Aguascalientes,6,220,1
702,140,745,2,Templada,1,Aguascalientes,6,400,1
704,141,641,2,Templada,1,Aguascalientes,5,400,1
706,141,641,2,Templada,1,Aguascalientes,3,412,1
707,141,641,2,Templada,1,Aguascalientes,3,400,1
708,141,641,2,Templada,1,Aguascalientes,2,186,1
709,141,641,2,Templada,1,Aguascalientes,4,100,1
710,141,641,2,Templada,1,Aguascalientes,4,105,1
711,141,641,2,Templada,1,Aguascalientes,3,100,1
712,141,641,2,Templada,1,Aguascalientes,5,50,1
714,141,641,2,Templada,1,Aguascalientes,5,299,1
715,141,641,2,Templada,1,Aguascalientes,5,256,1
716,141,641,2,Templada,1,Aguascalientes,2,123,1
717,141,641,2,Templada,1,Aguascalientes,3,76,1
718,141,641,2,Templada,1,Aguascalientes,4,52,1
720,141,641,2,Templada,1,Aguascalientes,8,354,1
721,141,641,2,Templada,1,Aguascalientes,5,190,1
723,141,641,2,Templada,1,Aguascalientes,2,53,1
724,142,587,2,Templada,1,Aguascalientes,2,123,1
725,142,587,2,Templada,1,Aguascalientes,5,315,1
726,142,587,2,Templada,1,Aguascalientes,5,157,1
727,142,587,2,Templada,1,Aguascalientes,3,259,1
728,142,587,2,Templada,1,Aguascalientes,2,90,1
729,142,587,2,Templada,1,Aguascalientes,2,250,1
731,142,587,2,Templada,1,Aguascalientes,2,193,1
733,142,587,2,Templada,1,Aguascalientes,5,122,1
734,142,587,2,Templada,1,Aguascalientes,1,175,1
735,142,587,2,Templada,1,Aguascalientes,5,200,1
736,142,587,2,Templada,1,Aguascalientes,1,300,1
737,142,587,2,Templada,1,Aguascalientes,5,430,1
738,142,587,2,Templada,1,Aguascalientes,3,100,1
739,142,587,2,Templada,1,Aguascalientes,4,200,1
740,142,587,2,Templada,1,Aguascalientes,1,25,1
741,142,587,2,Templada,1,Aguascalientes,6,514,1
742,142,587,2,Templada,1,Aguascalientes,5,133,1
744,143,339,2,Templada,1,Aguascalientes,4,180,1
745,143,339,2,Templada,1,Aguascalientes,4,250,1
746,143,339,2,Templada,1,Aguascalientes,5,308,1
747,143,339,2,Templada,1,Aguascalientes,3,160,1
748,143,339,2,Templada,1,Aguascalientes,4,300,1
749,143,339,2,Templada,1,Aguascalientes,3,212,1
750,143,339,2,Templada,1,Aguascalientes,3,180,1
751,143,339,2,Templada,1,Aguascalientes,4,276,1
752,143,339,2,Templada,1,Aguascalientes,4,233,1
753,143,339,2,Templada,1,Aguascalientes,4,80,1
754,143,339,2,Templada,1,Aguascalientes,3,115,1
755,143,339,2,Templada,1,Aguascalientes,3,150,1
756,143,339,2,Templada,1,Aguascalientes,5,160,1
757,143,339,2,Templada,1,Aguascalientes,2,138,1
758,143,339,2,Templada,1,Aguascalientes,6,191,1
759,143,339,2,Templada,1,Aguascalientes,2,85,1
760,143,339,2,Templada,1,Aguascalientes,5,264,1
761,144,289,2,Templada,1,Aguascalientes,2,64,1
763,144,289,2,Templada,1,Aguascalientes,2,142,1
766,144,289,2,Templada,1,Aguascalientes,5,151,1
767,144,289,2,Templada,1,Aguascalientes,4,399,1
768,144,289,2,Templada,1,Aguascalientes,5,269,1
769,144,289,2,Templada,1,Aguascalientes,3,168,1
770,144,289,2,Templada,1,Aguascalientes,11,395,1
772,144,289,2,Templada,1,Aguascalientes,2,230,1
773,144,289,2,Templada,1,Aguascalientes,6,150,1
775,144,289,2,Templada,1,Aguascalientes,7,410,1
776,144,289,2,Templada,1,Aguascalientes,2,98,1
777,144,289,2,Templada,1,Aguascalientes,5,524,1
778,144,289,2,Templada,1,Aguascalientes,1,50,1
779,144,289,2,Templada,1,Aguascalientes,2,380,1
780,144,289,2,Templada,1,Aguascalientes,3,209,1
781,145,363,2,Templada,1,Aguascalientes,5,242,1
783,145,363,2,Templada,1,Aguascalientes,5,450,1
784,145,363,2,Templada,1,Aguascalientes,4,160,1
785,145,363,2,Templada,1,Aguascalientes,2,160,1
786,145,363,2,Templada,1,Aguascalientes,3,120,1
787,145,363,2,Templada,1,Aguascalientes,3,302,1
788,145,363,2,Templada,1,Aguascalientes,3,235,1
790,145,363,2,Templada,1,Aguascalientes,8,420,1
791,145,363,2,Templada,1,Aguascalientes,4,431,1
792,145,363,2,Templada,1,Aguascalientes,1,65,1
793,145,363,2,Templada,1,Aguascalientes,5,345,1
794,145,363,2,Templada,1,Aguascalientes,2,105,1
795,145,363,2,Templada,1,Aguascalientes,3,205,1
796,145,363,2,Templada,1,Aguascalientes,4,221,1
797,145,363,2,Templada,1,Aguascalientes,6,244,1
799,145,363,2,Templada,1,Aguascalientes,5,200,1
801,146,343,2,Templada,1,Aguascalientes,3,177,1
802,146,343,2,Templada,1,Aguascalientes,5,141,1
803,146,343,2,Templada,1,Aguascalientes,4,155,1
804,146,343,2,Templada,1,Aguascalientes,5,220,1
806,146,343,2,Templada,1,Aguascalientes,4,185,1
807,146,343,2,Templada,1,Aguascalientes,4,174,1
808,146,343,2,Templada,1,Aguascalientes,6,234,1
809,146,343,2,Templada,1,Aguascalientes,2,95,1
810,146,343,2,Templada,1,Aguascalientes,7,240,1
811,146,343,2,Templada,1,Aguascalientes,4,300,1
812,146,343,2,Templada,1,Aguascalientes,6,171,1
813,146,343,2,Templada,1,Aguascalientes,4,96,1
816,146,343,2,Templada,1,Aguascalientes,4,285,1
817,147,335,2,Templada,1,Aguascalientes,5,248,1
818,147,335,2,Templada,1,Aguascalientes,8,253,1
819,147,335,2,Templada,1,Aguascalientes,4,178,1
820,147,335,2,Templada,1,Aguascalientes,4,270,1
821,147,335,2,Templada,1,Aguascalientes,13,58,1
822,147,335,2,Templada,1,Aguascalientes,1,90,1
823,147,335,2,Templada,1,Aguascalientes,4,275,1
824,147,335,2,Templada,1,Aguascalientes,8,187,1
825,147,335,2,Templada,1,Aguascalientes,6,135,1
829,147,335,2,Templada,1,Aguascalientes,5,111,1
831,147,335,2,Templada,1,Aguascalientes,3,300,1
832,147,335,2,Templada,1,Aguascalientes,5,100,1
835,148,313,2,Templada,1,Aguascalientes,2,160,1
836,148,313,2,Templada,1,Aguascalientes,5,232,1
838,148,313,2,Templada,1,Aguascalientes,3,387,1
839,148,313,2,Templada,1,Aguascalientes,7,170,1
840,148,313,2,Templada,1,Aguascalientes,3,207,1
841,148,313,2,Templada,1,Aguascalientes,5,114,1
845,148,313,2,Templada,1,Aguascalientes,2,241,1
846,148,313,2,Templada,1,Aguascalientes,4,60,1
847,148,313,2,Templada,1,Aguascalientes,4,168,1
848,148,313,2,Templada,1,Aguascalientes,5,330,1
849,148,313,2,Templada,1,Aguascalientes,6,223,1
850,148,313,2,Templada,1,Aguascalientes,2,490,1
854,148,313,2,Templada,1,Aguascalientes,6,186,1
855,149,274,2,Templada,1,Aguascalientes,4,250,1
856,149,274,2,Templada,1,Aguascalientes,6,200,1
857,149,274,2,Templada,1,Aguascalientes,1,150,1
858,149,274,2,Templada,1,Aguascalientes,1,280,1
859,149,274,2,Templada,1,Aguascalientes,2,390,1
860,149,274,2,Templada,1,Aguascalientes,4,193,1
861,149,274,2,Templada,1,Aguascalientes,3,366,1
862,149,274,2,Templada,1,Aguascalientes,2,250,1
863,149,274,2,Templada,1,Aguascalientes,6,230,1
864,149,274,2,Templada,1,Aguascalientes,2,268,1
866,149,274,2,Templada,1,Aguascalientes,4,350,1
867,149,274,2,Templada,1,Aguascalientes,3,150,1
869,149,274,2,Templada,1,Aguascalientes,1,200,1
870,149,274,2,Templada,1,Aguascalientes,2,300,1
871,150,287,2,Templada,1,Aguascalientes,4,128,1
872,150,287,2,Templada,1,Aguascalientes,3,70,1
873,150,287,2,Templada,1,Aguascalientes,3,120,1
874,150,287,2,Templada,1,Aguascalientes,5,110,1
875,150,287,2,Templada,1,Aguascalientes,2,35,1
876,150,287,2,Templada,1,Aguascalientes,4,175,1
877,150,287,2,Templada,1,Aguascalientes,5,280,1
878,150,287,2,Templada,1,Aguascalientes,5,143,1
883,150,287,2,Templada,1,Aguascalientes,1,125,1
884,150,287,2,Templada,1,Aguascalientes,3,100,1
885,150,287,2,Templada,1,Aguascalientes,2,258,1
886,151,321,2,Templada,1,Aguascalientes,5,141,1
890,151,321,2,Templada,1,Aguascalientes,5,176,1
893,151,321,2,Templada,1,Aguascalientes,10,175,1
894,151,321,2,Templada,1,Aguascalientes,3,75,1
895,151,321,2,Templada,1,Aguascalientes,8,100,1
896,151,321,2,Templada,1,Aguascalientes,5,230,1
897,151,321,2,Templada,1,Aguascalientes,4,50,1
899,151,321,2,Templada,1,Aguascalientes,2,50,1
900,151,321,2,Templada,1,Aguascalientes,3,75,1
901,151,321,2,Templada,1,Aguascalientes,5,170,1
902,151,321,2,Templada,1,Aguascalientes,5,150,1
907,152,384,2,Templada,1,Aguascalientes,5,260,1
908,152,384,2,Templada,1,Aguascalientes,6,50,1
910,152,384,2,Templada,1,Aguascalientes,6,50,1
911,152,384,2,Templada,1,Aguascalientes,5,150,1
912,152,384,2,Templada,1,Aguascalientes,4,280,1
913,152,384,2,Templada,1,Aguascalientes,2,91,1
915,152,384,2,Templada,1,Aguascalientes,5,250,1
916,152,384,2,Templada,1,Aguascalientes,1,143,1
917,152,384,2,Templada,1,Aguascalientes,3,204,1
919,152,384,2,Templada,1,Aguascalientes,4,120,1
920,152,384,2,Templada,1,Aguascalientes,7,130,1
921,152,384,2,Templada,1,Aguascalientes,4,76,1
922,152,384,2,Templada,1,Aguascalientes,16,121,1
923,152,384,2,Templada,1,Aguascalientes,2,293,1
924,152,384,2,Templada,1,Aguascalientes,8,326,1
926,152,384,2,Templada,1,Aguascalientes,2,135,1
67,15,342,2,Templada,1,Aguascalientes,2,60,Unknown
69,15,342,2,Templada,1,Aguascalientes,2,600,Unknown
82,18,341,2,Templada,1,Aguascalientes,2,200,Unknown
180,39,384,2,Templada,1,Aguascalientes,4,250,Unknown
181,39,384,2,Templada,1,Aguascalientes,3,250,Unknown
283,61,332,2,Templada,1,Aguascalientes,3,50,Unknown
384,84,358,2,Templada,1,Aguascalientes,2,270,Unknown
388,84,358,2,Templada,1,Aguascalientes,4,110,Unknown
508,111,347,2,Templada,1,Aguascalientes,2,200,Unknown
515,112,342,2,Templada,1,Aguascalientes,6,450,Unknown
519,113,309,2,Templada,1,Aguascalientes,5,400,Unknown
535,116,477,2,Templada,1,Aguascalientes,5,150,Unknown
814,146,343,2,Templada,1,Aguascalientes,5,206,Unknown
882,150,287,2,Templada,1,Aguascalientes,4,150,Unknown
928,153,1464,1,Calida Extrema,2,Baja California,2,536,1
931,153,1464,1,Calida Extrema,2,Baja California,2,167,1
934,154,1073,1,Calida Extrema,2,Baja California,2,268,1
936,155,1341,1,Calida Extrema,2,Baja California,1,98,1
937,155,1341,1,Calida Extrema,2,Baja California,4,300,1
938,155,1341,1,Calida Extrema,2,Baja California,2,130,1
939,155,1341,1,Calida Extrema,2,Baja California,2,233,1
951,158,1188,1,Calida Extrema,2,Baja California,2,250,1
952,158,1188,1,Calida Extrema,2,Baja California,3,250,1
953,158,1188,1,Calida Extrema,2,Baja California,1,250,1
954,158,1188,1,Calida Extrema,2,Baja California,4,285,1
955,159,1306,1,Calida Extrema,2,Baja California,3,600,1
957,159,1306,1,Calida Extrema,2,Baja California,4,867,1
959,159,1306,1,Calida Extrema,2,Baja California,4,700,1
960,160,1310,1,Calida Extrema,2,Baja California,4,250,1
961,160,1310,1,Calida Extrema,2,Baja California,3,226,1
962,160,1310,1,Calida Extrema,2,Baja California,5,280,1
963,160,1310,1,Calida Extrema,2,Baja California,5,259,1
964,160,1310,1,Calida Extrema,2,Baja California,4,250,1
967,161,1498,1,Calida Extrema,2,Baja California,5,350,1
970,162,1156,1,Calida Extrema,2,Baja California,3,141,1
973,163,940,1,Calida Extrema,2,Baja California,3,320,1
974,163,940,1,Calida Extrema,2,Baja California,2,840,1
975,163,940,1,Calida Extrema,2,Baja California,3,587,1
976,163,940,1,Calida Extrema,2,Baja California,2,236,1
977,164,1153,1,Calida Extrema,2,Baja California,6,800,1
978,164,1153,1,Calida Extrema,2,Baja California,5,630,1
979,164,1153,1,Calida Extrema,2,Baja California,5,777,1
980,164,1153,1,Calida Extrema,2,Baja California,1,470,1
985,165,1128,1,Calida Extrema,2,Baja California,1,108,1
991,167,1081,1,Calida Extrema,2,Baja California,3,250,1
992,167,1081,1,Calida Extrema,2,Baja California,4,320,1
993,167,1081,1,Calida Extrema,2,Baja California,2,200,1
994,167,1081,1,Calida Extrema,2,Baja California,4,300,1
995,168,1243,1,Calida Extrema,2,Baja California,4,230,1
996,168,1243,1,Calida Extrema,2,Baja California,2,316,1
998,168,1243,1,Calida Extrema,2,Baja California,2,320,1
1005,170,1288,1,Calida Extrema,2,Baja California,2,504,1
1006,170,1288,1,Calida Extrema,2,Baja California,5,178,1
1007,170,1288,1,Calida Extrema,2,Baja California,2,332,1
1009,170,1288,1,Calida Extrema,2,Baja California,3,282,1
1082,188,1286,1,Calida Extrema,2,Baja California,3,169,1
1084,188,1286,1,Calida Extrema,2,Baja California,5,500,1
1120,197,1281,1,Calida Extrema,2,Baja California,4,313,1
1220,221,1221,1,Calida Extrema,2,Baja California,3,288,1
1237,226,979,1,Calida Extrema,2,Baja California,5,285,1
1275,235,832,1,Calida Extrema,2,Baja California,2,489,1
1284,237,1254,1,Calida Extrema,2,Baja California,8,400,1
1286,237,1254,1,Calida Extrema,2,Baja California,2,800,1
1343,252,1424,1,Calida Extrema,2,Baja California,4,700,1
1431,276,1226,1,Calida Extrema,2,Baja California,6,300,1
1432,276,1226,1,Calida Extrema,2,Baja California,5,700,1
1433,276,1226,1,Calida Extrema,2,Baja California,1,200,1
1441,278,1471,1,Calida Extrema,2,Baja California,3,303,1
1445,278,1471,1,Calida Extrema,2,Baja California,5,267,1
1527,299,1188,1,Calida Extrema,2,Baja California,3,260,1
1577,303,1721,1,Calida Extrema,2,Baja California,4,120,1
1603,306,2770,1,Calida Extrema,2,Baja California,5,740,1
1656,311,1245,1,Calida Extrema,2,Baja California,5,522,1
1657,311,1245,1,Calida Extrema,2,Baja California,3,321,1
1661,311,1245,1,Calida Extrema,2,Baja California,8,483,1
1665,311,1245,1,Calida Extrema,2,Baja California,5,385,1
1705,314,1300,1,Calida Extrema,2,Baja California,5,301,1
1707,314,1300,1,Calida Extrema,2,Baja California,1,98,1
1708,314,1300,1,Calida Extrema,2,Baja California,2,135,1
1709,314,1300,1,Calida Extrema,2,Baja California,4,581,1
1710,314,1300,1,Calida Extrema,2,Baja California,3,467,1
1714,314,1300,1,Calida Extrema,2,Baja California,4,410,1
1717,314,1300,1,Calida Extrema,2,Baja California,5,122,1
1726,315,980,1,Calida Extrema,2,Baja California,3,300,1
1728,315,980,1,Calida Extrema,2,Baja California,1,310,1
1732,315,980,1,Calida Extrema,2,Baja California,4,624,1
1734,315,980,1,Calida Extrema,2,Baja California,1,230,1
1738,316,1396,1,Calida Extrema,2,Baja California,6,990,1
1741,316,1396,1,Calida Extrema,2,Baja California,4,264,1
1743,316,1396,1,Calida Extrema,2,Baja California,3,140,1
1744,316,1396,1,Calida Extrema,2,Baja California,5,800,1
1745,316,1396,1,Calida Extrema,2,Baja California,5,128,1
1747,316,1396,1,Calida Extrema,2,Baja California,2,570,1
1748,316,1396,1,Calida Extrema,2,Baja California,9,604,1
1749,316,1396,1,Calida Extrema,2,Baja California,6,725,1
1750,316,1396,1,Calida Extrema,2,Baja California,4,305,1
1751,316,1396,1,Calida Extrema,2,Baja California,2,186,1
1752,316,1396,1,Calida Extrema,2,Baja California,6,353,1
1753,316,1396,1,Calida Extrema,2,Baja California,4,300,1
1755,316,1396,1,Calida Extrema,2,Baja California,5,274,1
932,154,1073,1,Calida Extrema,2,Baja California,1,140,1A
935,154,1073,1,Calida Extrema,2,Baja California,3,250,1A
1033,177,1289,1,Calida Extrema,2,Baja California,2,800,1A
1035,177,1289,1,Calida Extrema,2,Baja California,4,350,1A
1036,177,1289,1,Calida Extrema,2,Baja California,5,700,1A
1128,199,1253,1,Calida Extrema,2,Baja California,2,200,1A
1129,199,1253,1,Calida Extrema,2,Baja California,2,217,1A
1130,199,1253,1,Calida Extrema,2,Baja California,3,327,1A
1131,199,1253,1,Calida Extrema,2,Baja California,5,800,1A
1132,199,1253,1,Calida Extrema,2,Baja California,7,686,1A
1142,202,1279,1,Calida Extrema,2,Baja California,4,800,1A
1143,202,1279,1,Calida Extrema,2,Baja California,3,704,1A
1213,220,1226,1,Calida Extrema,2,Baja California,4,389,1A
1216,220,1226,1,Calida Extrema,2,Baja California,6,296,1A
1218,221,1221,1,Calida Extrema,2,Baja California,3,683,1A
1224,223,753,1,Calida Extrema,2,Baja California,2,800,1A
1225,223,753,1,Calida Extrema,2,Baja California,1,400,1A
1232,225,1189,1,Calida Extrema,2,Baja California,4,514,1A
1243,227,1488,1,Calida Extrema,2,Baja California,1,265,1A
1244,228,1203,1,Calida Extrema,2,Baja California,4,713,1A
1245,228,1203,1,Calida Extrema,2,Baja California,3,645,1A
1247,228,1203,1,Calida Extrema,2,Baja California,4,350,1A
1248,228,1203,1,Calida Extrema,2,Baja California,4,211,1A
1249,229,1311,1,Calida Extrema,2,Baja California,2,170,1A
1250,229,1311,1,Calida Extrema,2,Baja California,6,550,1A
1251,229,1311,1,Calida Extrema,2,Baja California,4,350,1A
1252,229,1311,1,Calida Extrema,2,Baja California,5,1100,1A
1253,229,1311,1,Calida Extrema,2,Baja California,2,223,1A
1254,230,1373,1,Calida Extrema,2,Baja California,5,800,1A
1255,230,1373,1,Calida Extrema,2,Baja California,5,450,1A
1256,230,1373,1,Calida Extrema,2,Baja California,1,180,1A
1259,231,1234,1,Calida Extrema,2,Baja California,3,240,1A
1260,231,1234,1,Calida Extrema,2,Baja California,2,209,1A
1262,232,1140,1,Calida Extrema,2,Baja California,4,500,1A
1264,232,1140,1,Calida Extrema,2,Baja California,3,290,1A
1269,233,1198,1,Calida Extrema,2,Baja California,2,221,1A
1271,234,1275,1,Calida Extrema,2,Baja California,2,160,1A
1272,234,1275,1,Calida Extrema,2,Baja California,4,100,1A
1273,234,1275,1,Calida Extrema,2,Baja California,1,100,1A
1274,235,832,1,Calida Extrema,2,Baja California,1,375,1A
1276,235,832,1,Calida Extrema,2,Baja California,3,400,1A
1277,235,832,1,Calida Extrema,2,Baja California,4,175,1A
1281,236,1117,1,Calida Extrema,2,Baja California,1,282,1A
1287,238,967,1,Calida Extrema,2,Baja California,6,300,1A
1288,238,967,1,Calida Extrema,2,Baja California,1,180,1A
1289,238,967,1,Calida Extrema,2,Baja California,1,550,1A
1294,240,1264,1,Calida Extrema,2,Baja California,3,1000,1A
1295,240,1264,1,Calida Extrema,2,Baja California,4,300,1A
1296,240,1264,1,Calida Extrema,2,Baja California,4,200,1A
1297,240,1264,1,Calida Extrema,2,Baja California,1,220,1A
1298,240,1264,1,Calida Extrema,2,Baja California,5,300,1A
1301,241,1225,1,Calida Extrema,2,Baja California,7,861,1A
1302,241,1225,1,Calida Extrema,2,Baja California,2,100,1A
1304,242,1374,1,Calida Extrema,2,Baja California,2,300,1A
1305,242,1374,1,Calida Extrema,2,Baja California,3,400,1A
1308,243,1401,1,Calida Extrema,2,Baja California,6,129,1A
1309,243,1401,1,Calida Extrema,2,Baja California,4,325,1A
1319,246,1154,1,Calida Extrema,2,Baja California,7,700,1A
1321,246,1154,1,Calida Extrema,2,Baja California,4,330,1A
1323,247,1146,1,Calida Extrema,2,Baja California,6,464,1A
1328,248,1183,1,Calida Extrema,2,Baja California,1,246,1A
1329,248,1183,1,Calida Extrema,2,Baja California,1,200,1A
1331,248,1183,1,Calida Extrema,2,Baja California,2,200,1A
1334,249,1392,1,Calida Extrema,2,Baja California,3,1149,1A
1337,250,1025,1,Calida Extrema,2,Baja California,4,800,1A
1341,251,1291,1,Calida Extrema,2,Baja California,4,800,1A
1348,253,952,1,Calida Extrema,2,Baja California,4,673,1A
1358,256,1365,1,Calida Extrema,2,Baja California,2,170,1A
1359,256,1365,1,Calida Extrema,2,Baja California,5,680,1A
1360,257,1202,1,Calida Extrema,2,Baja California,1,400,1A
1361,257,1202,1,Calida Extrema,2,Baja California,1,50,1A
1362,257,1202,1,Calida Extrema,2,Baja California,4,380,1A
1367,259,844,1,Calida Extrema,2,Baja California,2,260,1A
1368,259,844,1,Calida Extrema,2,Baja California,2,540,1A
1369,259,844,1,Calida Extrema,2,Baja California,2,200,1A
1370,260,1543,1,Calida Extrema,2,Baja California,5,400,1A
